100;0.0016415119171142578;1.0013580322265625e-05;1.4781951904296875e-05;2.86102294921875e-06;3.5762786865234375e-06;2.6226043701171875e-06;5.245208740234375e-06;0.00010061264038085938
100;0.0016548633575439453;9.775161743164062e-06;2.002716064453125e-05;2.86102294921875e-06;3.0994415283203125e-06;2.1457672119140625e-06;5.0067901611328125e-06;0.00021457672119140625
100;0.001550912857055664;1.049041748046875e-05;1.8835067749023438e-05;3.5762786865234375e-06;3.0994415283203125e-06;2.384185791015625e-06;5.0067901611328125e-06;0.00011229515075683594
100;0.0015635490417480469;9.775161743164062e-06;1.0728836059570312e-05;3.5762786865234375e-06;3.5762786865234375e-06;2.384185791015625e-06;4.291534423828125e-06;0.00010538101196289062
100;0.001684427261352539;9.775161743164062e-06;1.430511474609375e-05;3.814697265625e-06;3.5762786865234375e-06;2.6226043701171875e-06;5.7220458984375e-06;0.00010657310485839844
100;0.0015611648559570312;9.5367431640625e-06;1.621246337890625e-05;3.337860107421875e-06;3.337860107421875e-06;2.6226043701171875e-06;4.5299530029296875e-06;0.00010752677917480469
100;0.0015997886657714844;9.775161743164062e-06;1.8596649169921875e-05;3.0994415283203125e-06;3.0994415283203125e-06;2.384185791015625e-06;4.0531158447265625e-06;0.0001068115234375
100;0.0015463829040527344;1.0251998901367188e-05;1.8835067749023438e-05;1.6689300537109375e-06;3.0994415283203125e-06;1.9073486328125e-06;5.7220458984375e-06;0.00010704994201660156
100;0.0019652843475341797;9.775161743164062e-06;1.4781951904296875e-05;3.5762786865234375e-06;3.337860107421875e-06;2.384185791015625e-06;4.5299530029296875e-06;0.00010561943054199219
100;0.0015339851379394531;9.5367431640625e-06;1.2636184692382812e-05;3.337860107421875e-06;3.0994415283203125e-06;2.384185791015625e-06;4.5299530029296875e-06;0.00010442733764648438
200;0.0028455257415771484;1.0251998901367188e-05;1.4066696166992188e-05;3.361701965332031e-05;4.0531158447265625e-06;2.384185791015625e-06;5.4836273193359375e-06;0.0002117156982421875
200;0.0029153823852539062;1.049041748046875e-05;1.9311904907226562e-05;4.0531158447265625e-06;3.5762786865234375e-06;2.384185791015625e-06;5.0067901611328125e-06;0.0002090930938720703
200;0.0029413700103759766;1.0728836059570312e-05;2.1457672119140625e-05;5.7220458984375e-06;3.814697265625e-06;3.0994415283203125e-06;5.7220458984375e-06;0.0002143383026123047
200;0.0029630661010742188;1.0967254638671875e-05;2.0265579223632812e-05;4.0531158447265625e-06;4.0531158447265625e-06;3.814697265625e-06;5.9604644775390625e-06;0.0002181529998779297
200;0.002948284149169922;1.1444091796875e-05;2.47955322265625e-05;4.5299530029296875e-06;3.5762786865234375e-06;2.86102294921875e-06;4.291534423828125e-06;0.00023055076599121094
200;0.0028944015502929688;1.049041748046875e-05;1.430511474609375e-05;3.814697265625e-06;3.5762786865234375e-06;2.6226043701171875e-06;5.0067901611328125e-06;0.00020813941955566406
200;0.002874612808227539;1.049041748046875e-05;1.8358230590820312e-05;4.0531158447265625e-06;3.337860107421875e-06;2.384185791015625e-06;5.9604644775390625e-06;0.0002105236053466797
200;0.0028455257415771484;1.0251998901367188e-05;1.4066696166992188e-05;3.337860107421875e-06;3.814697265625e-06;2.6226043701171875e-06;5.7220458984375e-06;0.00021076202392578125
200;0.0028934478759765625;1.049041748046875e-05;1.5974044799804688e-05;3.5762786865234375e-06;3.814697265625e-06;2.6226043701171875e-06;5.245208740234375e-06;0.00023865699768066406
200;0.0028858184814453125;1.049041748046875e-05;1.9311904907226562e-05;4.76837158203125e-06;3.0994415283203125e-06;2.384185791015625e-06;4.5299530029296875e-06;0.0002257823944091797
300;0.004346370697021484;7.152557373046875e-06;1.52587890625e-05;3.5762786865234375e-06;4.0531158447265625e-06;2.86102294921875e-06;6.9141387939453125e-06;0.00031304359436035156
300;0.004267692565917969;7.152557373046875e-06;2.0503997802734375e-05;4.5299530029296875e-06;3.5762786865234375e-06;2.6226043701171875e-06;4.76837158203125e-06;0.0003228187561035156
300;0.004232883453369141;7.3909759521484375e-06;1.5974044799804688e-05;2.86102294921875e-06;3.814697265625e-06;2.384185791015625e-06;5.0067901611328125e-06;0.0003085136413574219
300;0.0042955875396728516;7.3909759521484375e-06;1.621246337890625e-05;4.5299530029296875e-06;3.814697265625e-06;2.86102294921875e-06;4.76837158203125e-06;0.0003173351287841797
300;0.00437617301940918;7.152557373046875e-06;1.5735626220703125e-05;4.0531158447265625e-06;3.814697265625e-06;3.0994415283203125e-06;4.76837158203125e-06;0.0003211498260498047
300;0.004277706146240234;7.152557373046875e-06;1.9550323486328125e-05;3.337860107421875e-06;3.814697265625e-06;2.384185791015625e-06;5.245208740234375e-06;0.0003147125244140625
300;0.0052678585052490234;7.3909759521484375e-06;1.9073486328125e-05;4.76837158203125e-06;4.0531158447265625e-06;2.6226043701171875e-06;6.198883056640625e-06;0.00032830238342285156
300;0.0042574405670166016;7.152557373046875e-06;2.0742416381835938e-05;4.0531158447265625e-06;3.814697265625e-06;2.384185791015625e-06;5.0067901611328125e-06;0.00031280517578125
300;0.004286289215087891;7.3909759521484375e-06;1.7404556274414062e-05;4.0531158447265625e-06;3.814697265625e-06;2.86102294921875e-06;4.0531158447265625e-06;0.00032806396484375
300;0.0042307376861572266;7.3909759521484375e-06;1.9550323486328125e-05;3.5762786865234375e-06;4.291534423828125e-06;2.6226043701171875e-06;5.245208740234375e-06;0.0003154277801513672
400;0.00632166862487793;7.152557373046875e-06;1.8835067749023438e-05;4.0531158447265625e-06;4.291534423828125e-06;2.86102294921875e-06;5.4836273193359375e-06;0.00044274330139160156
400;0.006779193878173828;7.3909759521484375e-06;1.7881393432617188e-05;4.76837158203125e-06;4.291534423828125e-06;3.337860107421875e-06;5.7220458984375e-06;0.0005631446838378906
400;0.007473468780517578;9.059906005859375e-06;3.504753112792969e-05;5.4836273193359375e-06;4.76837158203125e-06;2.86102294921875e-06;6.9141387939453125e-06;0.0005843639373779297
400;0.006703853607177734;7.152557373046875e-06;1.6927719116210938e-05;4.0531158447265625e-06;4.291534423828125e-06;3.0994415283203125e-06;5.7220458984375e-06;0.00042128562927246094
400;0.006646394729614258;1.8596649169921875e-05;1.9788742065429688e-05;4.291534423828125e-06;4.291534423828125e-06;3.0994415283203125e-06;6.9141387939453125e-06;0.0004343986511230469
400;0.005910158157348633;7.3909759521484375e-06;1.6689300537109375e-05;5.7220458984375e-06;4.5299530029296875e-06;3.0994415283203125e-06;6.4373016357421875e-06;0.0004253387451171875
400;0.006452798843383789;1.0728836059570312e-05;3.0040740966796875e-05;3.337860107421875e-06;4.291534423828125e-06;2.86102294921875e-06;5.4836273193359375e-06;0.00058746337890625
400;0.008307456970214844;1.8596649169921875e-05;2.1457672119140625e-05;3.5762786865234375e-06;4.76837158203125e-06;4.291534423828125e-06;7.867813110351562e-06;0.0006091594696044922
400;0.006246089935302734;7.3909759521484375e-06;2.3365020751953125e-05;4.76837158203125e-06;4.0531158447265625e-06;2.86102294921875e-06;5.9604644775390625e-06;0.0004355907440185547
400;0.005877017974853516;7.3909759521484375e-06;2.002716064453125e-05;1.9073486328125e-06;5.9604644775390625e-06;2.6226043701171875e-06;5.245208740234375e-06;0.00042057037353515625
500;0.007239580154418945;6.9141387939453125e-06;1.7642974853515625e-05;3.5762786865234375e-06;4.291534423828125e-06;2.86102294921875e-06;5.245208740234375e-06;0.0005207061767578125
500;0.0072727203369140625;6.9141387939453125e-06;2.1696090698242188e-05;4.5299530029296875e-06;4.291534423828125e-06;2.6226043701171875e-06;6.67572021484375e-06;0.0005342960357666016
500;0.00725245475769043;6.9141387939453125e-06;1.5497207641601562e-05;2.0503997802734375e-05;5.245208740234375e-06;3.0994415283203125e-06;1.2159347534179688e-05;0.000522613525390625
500;0.0071942806243896484;7.152557373046875e-06;1.9550323486328125e-05;4.0531158447265625e-06;4.291534423828125e-06;2.6226043701171875e-06;6.67572021484375e-06;0.000560760498046875
500;0.0072481632232666016;7.152557373046875e-06;1.811981201171875e-05;4.291534423828125e-06;4.0531158447265625e-06;3.0994415283203125e-06;5.9604644775390625e-06;0.0005342960357666016
500;0.007359504699707031;7.152557373046875e-06;2.384185791015625e-05;3.814697265625e-06;4.0531158447265625e-06;2.86102294921875e-06;5.4836273193359375e-06;0.0005235671997070312
500;0.007884502410888672;7.62939453125e-06;1.811981201171875e-05;4.5299530029296875e-06;4.5299530029296875e-06;4.76837158203125e-06;6.67572021484375e-06;0.0005402565002441406
500;0.008915424346923828;7.62939453125e-06;2.0742416381835938e-05;5.0067901611328125e-06;4.0531158447265625e-06;2.86102294921875e-06;6.198883056640625e-06;0.0005257129669189453
500;0.007506370544433594;9.059906005859375e-06;2.3365020751953125e-05;5.245208740234375e-06;4.0531158447265625e-06;3.5762786865234375e-06;5.245208740234375e-06;0.0005328655242919922
500;0.0076673030853271484;8.106231689453125e-06;1.6450881958007812e-05;5.0067901611328125e-06;4.76837158203125e-06;3.0994415283203125e-06;5.9604644775390625e-06;0.0005619525909423828
600;0.008782625198364258;7.62939453125e-06;2.3365020751953125e-05;4.5299530029296875e-06;4.291534423828125e-06;2.6226043701171875e-06;5.0067901611328125e-06;0.0006315708160400391
600;0.010269880294799805;7.152557373046875e-06;1.5020370483398438e-05;4.5299530029296875e-06;5.0067901611328125e-06;3.0994415283203125e-06;6.67572021484375e-06;0.0006418228149414062
