400;0.007463216781616211;9.775161743164062e-06;2.09808349609375e-05;5.245208740234375e-06
400;0.006890058517456055;9.775161743164062e-06;2.0742416381835938e-05;6.4373016357421875e-06
400;0.006185770034790039;8.821487426757812e-06;1.5497207641601562e-05;6.9141387939453125e-06
400;0.006193637847900391;9.059906005859375e-06;2.0742416381835938e-05;6.9141387939453125e-06
500;0.007875442504882812;9.059906005859375e-06;2.1696090698242188e-05;6.198883056640625e-06
500;0.008056640625;9.298324584960938e-06;1.9550323486328125e-05;6.198883056640625e-06
500;0.010138273239135742;9.298324584960938e-06;2.1696090698242188e-05;7.152557373046875e-06
500;0.007758378982543945;2.1219253540039062e-05;1.7642974853515625e-05;7.152557373046875e-06
500;0.009052276611328125;9.5367431640625e-06;2.288818359375e-05;5.7220458984375e-06
500;0.008479118347167969;9.775161743164062e-06;2.4080276489257812e-05;7.867813110351562e-06
500;0.007904529571533203;1.1205673217773438e-05;2.002716064453125e-05;7.3909759521484375e-06
500;0.008060693740844727;9.298324584960938e-06;2.4557113647460938e-05;7.62939453125e-06
500;0.007856130599975586;9.5367431640625e-06;2.0742416381835938e-05;6.4373016357421875e-06
500;0.00785970687866211;9.059906005859375e-06;1.621246337890625e-05;6.67572021484375e-06
600;0.009340286254882812;9.059906005859375e-06;2.09808349609375e-05;7.152557373046875e-06
600;0.010012388229370117;1.0251998901367188e-05;2.384185791015625e-05;4.291534423828125e-06
600;0.010596752166748047;9.298324584960938e-06;2.0503997802734375e-05;5.245208740234375e-06
600;0.009338140487670898;9.059906005859375e-06;2.0265579223632812e-05;6.4373016357421875e-06
600;0.009401082992553711;9.5367431640625e-06;1.4781951904296875e-05;6.67572021484375e-06
600;0.009385824203491211;9.298324584960938e-06;1.9788742065429688e-05;6.67572021484375e-06
600;0.009479761123657227;9.298324584960938e-06;1.5974044799804688e-05;5.9604644775390625e-06
600;0.010443687438964844;9.5367431640625e-06;2.0742416381835938e-05;7.62939453125e-06
600;0.009379863739013672;8.821487426757812e-06;2.002716064453125e-05;7.152557373046875e-06
600;0.00963592529296875;2.2172927856445312e-05;2.4080276489257812e-05;7.62939453125e-06
700;0.011124134063720703;9.298324584960938e-06;2.2411346435546875e-05;7.152557373046875e-06
700;0.01031041145324707;9.5367431640625e-06;2.1219253540039062e-05;6.198883056640625e-06
700;0.01569986343383789;9.5367431640625e-06;2.1696090698242188e-05;7.62939453125e-06
700;0.012692928314208984;1.0013580322265625e-05;2.5033950805664062e-05;5.9604644775390625e-06
700;0.010303497314453125;9.059906005859375e-06;2.2172927856445312e-05;5.9604644775390625e-06
700;0.012172222137451172;9.298324584960938e-06;2.193450927734375e-05;7.62939453125e-06
700;0.011365890502929688;9.5367431640625e-06;2.193450927734375e-05;6.67572021484375e-06
700;0.012560129165649414;9.775161743164062e-06;2.4080276489257812e-05;6.67572021484375e-06
700;0.011646509170532227;9.059906005859375e-06;2.0503997802734375e-05;5.245208740234375e-06
700;0.010474205017089844;9.298324584960938e-06;1.9073486328125e-05;6.4373016357421875e-06
800;0.010653257369995117;9.298324584960938e-06;1.71661376953125e-05;7.152557373046875e-06
800;0.011800527572631836;1.2874603271484375e-05;1.8358230590820312e-05;7.152557373046875e-06
800;0.010765314102172852;9.5367431640625e-06;2.288818359375e-05;7.152557373046875e-06
800;0.01042485237121582;9.298324584960938e-06;1.33514404296875e-05;5.9604644775390625e-06
800;0.011458635330200195;9.298324584960938e-06;1.71661376953125e-05;8.106231689453125e-06
800;0.010261297225952148;9.298324584960938e-06;1.2159347534179688e-05;5.245208740234375e-06
800;0.010422945022583008;9.5367431640625e-06;2.384185791015625e-05;6.4373016357421875e-06
800;0.011555671691894531;9.059906005859375e-06;1.9550323486328125e-05;6.9141387939453125e-06
800;0.012604713439941406;9.775161743164062e-06;2.6226043701171875e-05;8.106231689453125e-06
800;0.012087821960449219;9.775161743164062e-06;4.458427429199219e-05;8.821487426757812e-06
900;0.011416912078857422;9.298324584960938e-06;1.5735626220703125e-05;5.0067901611328125e-06
900;0.010219573974609375;8.821487426757812e-06;2.3365020751953125e-05;6.4373016357421875e-06
900;0.011525392532348633;1.0013580322265625e-05;2.2172927856445312e-05;6.4373016357421875e-06
900;0.011712074279785156;9.5367431640625e-06;2.5272369384765625e-05;7.3909759521484375e-06
900;0.010465145111083984;9.059906005859375e-06;1.8358230590820312e-05;6.4373016357421875e-06
900;0.010674238204956055;9.298324584960938e-06;2.193450927734375e-05;5.9604644775390625e-06
900;0.014187812805175781;1.2159347534179688e-05;2.47955322265625e-05;8.106231689453125e-06
900;0.01080942153930664;9.775161743164062e-06;2.2411346435546875e-05;6.9141387939453125e-06
900;0.012140274047851562;1.0013580322265625e-05;2.09808349609375e-05;8.344650268554688e-06
900;0.011580467224121094;9.298324584960938e-06;1.621246337890625e-05;7.867813110351562e-06
1000;0.012502193450927734;1.1205673217773438e-05;2.5510787963867188e-05;7.867813110351562e-06
1000;0.011842966079711914;9.775161743164062e-06;2.3126602172851562e-05;8.106231689453125e-06
1000;0.01029825210571289;9.298324584960938e-06;1.71661376953125e-05;6.4373016357421875e-06
1000;0.010617733001708984;9.298324584960938e-06;1.9311904907226562e-05;6.9141387939453125e-06
1000;0.010371685028076172;9.775161743164062e-06;2.47955322265625e-05;5.245208740234375e-06
1000;0.01085805892944336;1.0013580322265625e-05;2.09808349609375e-05;7.152557373046875e-06
1000;0.011739253997802734;1.0967254638671875e-05;0.00016236305236816406;1.1444091796875e-05
1000;0.010878801345825195;9.298324584960938e-06;1.8835067749023438e-05;7.3909759521484375e-06
1000;0.01251673698425293;1.0728836059570312e-05;2.002716064453125e-05;7.62939453125e-06
1000;0.012016057968139648;1.3828277587890625e-05;2.0503997802734375e-05;7.3909759521484375e-06
100;0.0017995834350585938;1.4543533325195312e-05;1.7642974853515625e-05;5.245208740234375e-06
100;0.0019125938415527344;1.0967254638671875e-05;2.8133392333984375e-05;2.5272369384765625e-05
100;0.0017762184143066406;2.2649765014648438e-05;1.4066696166992188e-05;4.0531158447265625e-06
100;0.0019719600677490234;1.0967254638671875e-05;1.6689300537109375e-05;4.76837158203125e-06
100;0.0019390583038330078;1.0728836059570312e-05;1.33514404296875e-05;5.4836273193359375e-06
200;0.0034782886505126953;1.3828277587890625e-05;1.6689300537109375e-05;4.76837158203125e-06
200;0.003468036651611328;1.4066696166992188e-05;2.2172927856445312e-05;8.344650268554688e-06
200;0.0034949779510498047;1.4066696166992188e-05;1.6689300537109375e-05;3.5762786865234375e-06
200;0.003540515899658203;2.6702880859375e-05;1.9311904907226562e-05;7.152557373046875e-06
200;0.0036406517028808594;1.4066696166992188e-05;1.9788742065429688e-05;6.9141387939453125e-06
300;0.006065845489501953;9.298324584960938e-06;1.8358230590820312e-05;4.76837158203125e-06
300;0.005063295364379883;9.298324584960938e-06;1.7881393432617188e-05;7.3909759521484375e-06
300;0.005025148391723633;9.5367431640625e-06;1.7881393432617188e-05;8.821487426757812e-06
300;0.0049245357513427734;9.5367431640625e-06;2.384185791015625e-05;3.9577484130859375e-05
300;0.006182193756103516;9.5367431640625e-06;2.4557113647460938e-05;9.298324584960938e-06
400;0.006582736968994141;9.059906005859375e-06;1.9550323486328125e-05;8.821487426757812e-06
400;0.006490945816040039;8.821487426757812e-06;2.4557113647460938e-05;7.867813110351562e-06
400;0.00818777084350586;8.821487426757812e-06;2.574920654296875e-05;8.821487426757812e-06
400;0.006699323654174805;9.5367431640625e-06;2.1219253540039062e-05;1.0013580322265625e-05
400;0.006533384323120117;8.821487426757812e-06;2.0503997802734375e-05;8.344650268554688e-06
500;0.008239030838012695;9.298324584960938e-06;2.5987625122070312e-05;8.344650268554688e-06
500;0.008131265640258789;9.059906005859375e-06;2.3365020751953125e-05;7.152557373046875e-06
500;0.009588956832885742;8.821487426757812e-06;4.887580871582031e-05;1.0013580322265625e-05
500;0.008244752883911133;9.5367431640625e-06;1.811981201171875e-05;9.059906005859375e-06
500;0.009562253952026367;9.298324584960938e-06;2.3126602172851562e-05;7.867813110351562e-06
600;0.009799480438232422;9.298324584960938e-06;2.5033950805664062e-05;9.059906005859375e-06
600;0.009758472442626953;9.298324584960938e-06;1.811981201171875e-05;9.775161743164062e-06
600;0.009900569915771484;9.298324584960938e-06;2.1219253540039062e-05;9.775161743164062e-06
600;0.010041236877441406;9.298324584960938e-06;2.1219253540039062e-05;5.4836273193359375e-06
600;0.009770393371582031;9.059906005859375e-06;1.9788742065429688e-05;8.344650268554688e-06
700;0.012897014617919922;9.775161743164062e-06;2.4080276489257812e-05;1.2636184692382812e-05
700;0.012457609176635742;1.0251998901367188e-05;2.2172927856445312e-05;8.344650268554688e-06
700;0.013218164443969727;9.775161743164062e-06;2.8371810913085938e-05;8.821487426757812e-06
700;0.012232303619384766;9.775161743164062e-06;2.86102294921875e-05;9.5367431640625e-06
700;0.013669013977050781;1.0251998901367188e-05;3.0994415283203125e-05;1.1205673217773438e-05
800;0.013166189193725586;9.775161743164062e-06;3.123283386230469e-05;9.298324584960938e-06
800;0.01298379898071289;9.298324584960938e-06;2.8371810913085938e-05;9.298324584960938e-06
800;0.013576984405517578;9.298324584960938e-06;2.193450927734375e-05;8.106231689453125e-06
800;0.013072967529296875;9.298324584960938e-06;2.3365020751953125e-05;8.344650268554688e-06
800;0.014150142669677734;9.298324584960938e-06;2.1696090698242188e-05;8.821487426757812e-06
900;0.014887332916259766;9.298324584960938e-06;2.288818359375e-05;8.344650268554688e-06
900;0.014871358871459961;9.5367431640625e-06;3.743171691894531e-05;1.0728836059570312e-05
900;0.015201807022094727;9.5367431640625e-06;2.0742416381835938e-05;8.821487426757812e-06
900;0.014751672744750977;9.298324584960938e-06;2.47955322265625e-05;9.775161743164062e-06
900;0.014968156814575195;9.298324584960938e-06;2.7894973754882812e-05;7.62939453125e-06
